State,State Abr.,County,City,ZipCode
New York,NY,Madison,Wampsville,13163
New York,NY,Oneida,Verona Beach,13162
New York,NY,Cayuga,Union Springs,13160
New York,NY,Onondaga,Tully,13159
New York,NY,Cortland,Truxton,13158
New York,NY,Oneida,Sylvan Beach,13157
New York,NY,Cayuga,Sterling,13156
New York,NY,Chenango,South Otselic,13155
New York,NY,Wayne,South Butler,13154
New York,NY,Onondaga,Skaneateles Falls,13153
New York,NY,Onondaga,Skaneateles,13152
New York,NY,Seneca,Seneca Falls,13148
New York,NY,Cayuga,Scipio Center,13147
New York,NY,Wayne,Savannah,13146
New York,NY,Oswego,Sandy Creek,13145
New York,NY,Oswego,Richland,13144
New York,NY,Wayne,Red Creek,13143
New York,NY,Oswego,Pulaski,13142
New York,NY,Cortland,Preble,13141
New York,NY,Cayuga,Port Byron,13140
New York,NY,Cayuga,Poplar Ridge,13139
New York,NY,Onondaga,Pompey,13138
New York,NY,Onondaga,Plainville,13137
New York,NY,Chenango,Pitcher,13136
New York,NY,Oswego,Phoenix,13135
New York,NY,Madison,Peterboro,13134
New York,NY,Oswego,Pennellville,13132
New York,NY,Oswego,Parish,13131
New York,NY,Oswego,Oswego,13126
New York,NY,Chenango,North Pitcher,13124
New York,NY,Oneida,North Bay,13123
New York,NY,Madison,New Woodstock,13122
New York,NY,Oswego,New Haven,13121
New York,NY,Onondaga,Nedrow,13120
New York,NY,Onondaga,Mottville,13119
New York,NY,Cayuga,Moravia,13118
New York,NY,Cayuga,Montezuma,13117
New York,NY,Onondaga,Minoa,13116
New York,NY,Oswego,Minetto,13115
New York,NY,Oswego,Mexico,13114
New York,NY,Cayuga,Meridian,13113
New York,NY,Onondaga,Memphis,13112
New York,NY,Cayuga,Martville,13111
New York,NY,Onondaga,Marietta,13110
New York,NY,Onondaga,Marcellus,13108
New York,NY,Oswego,Maple View,13107
New York,NY,Onondaga,Manlius,13104
New York,NY,Oswego,Mallory,13103
New York,NY,Tompkins,Mc Lean,13102
New York,NY,Cortland,Mc Graw,13101
New York,NY,Oswego,Lycoming,13093
New York,NY,Cayuga,Locke,13092
New York,NY,Onondaga,Liverpool,13090
New York,NY,Onondaga,Liverpool,13089
New York,NY,Onondaga,Liverpool,13088
New York,NY,Cortland,Little York,13087
New York,NY,Onondaga,La Fayette,13084
New York,NY,Oswego,Lacona,13083
New York,NY,Onondaga,Kirkville,13082
New York,NY,Cayuga,King Ferry,13081
New York,NY,Onondaga,Jordan,13080
New York,NY,Onondaga,Jamesville,13078
New York,NY,Cortland,Homer,13077
New York,NY,Oswego,Hastings,13076
New York,NY,Oswego,Hannibal,13074
New York,NY,Tompkins,Groton,13073
New York,NY,Madison,Georgetown,13072
New York,NY,Cayuga,Genoa,13071
New York,NY,Oswego,Fulton,13069
New York,NY,Tompkins,Freeville,13068
New York,NY,Onondaga,Fayetteville,13066
New York,NY,Seneca,Fayette,13065
New York,NY,Cayuga,Fair Haven,13064
New York,NY,Onondaga,Fabius,13063
New York,NY,Tompkins,Etna,13062
New York,NY,Madison,Erieville,13061
New York,NY,Onondaga,Elbridge,13060
New York,NY,Onondaga,East Syracuse,13057
New York,NY,Cortland,East Homer,13056
New York,NY,Oneida,Durhamville,13054
New York,NY,Tompkins,Dryden,13053
New York,NY,Madison,De Ruyter,13052
New York,NY,Onondaga,Delphi Falls,13051
New York,NY,Cortland,Cortland,13045
New York,NY,Oswego,Constantia,13044
New York,NY,Madison,Clockville,13043
New York,NY,Oswego,Cleveland,13042
New York,NY,Onondaga,Clay,13041
New York,NY,Cortland,Cincinnatus,13040
New York,NY,Onondaga,Cicero,13039
New York,NY,Madison,Chittenango,13037
New York,NY,Oswego,Central Square,13036
New York,NY,Madison,Cazenovia,13035
New York,NY,Cayuga,Cayuga,13034
New York,NY,Cayuga,Cato,13033
New York,NY,Madison,Canastota,13032
New York,NY,Onondaga,Camillus,13031
New York,NY,Onondaga,Bridgeport,13030
New York,NY,Onondaga,Brewerton,13029
New York,NY,Oswego,Bernhards Bay,13028
New York,NY,Onondaga,Baldwinsville,13027
New York,NY,Cayuga,Aurora,13026
New York,NY,Cayuga,Auburn,13024
New York,NY,Cayuga,Auburn,13022
New York,NY,Cayuga,Auburn,13021
New York,NY,Onondaga,Apulia Station,13020
New York,NY,Essex,Witherbee,12998
New York,NY,Essex,Wilmington,12997
New York,NY,Essex,Willsboro,12996
New York,NY,Franklin,Whippleville,12995
New York,NY,Essex,Westport,12993
New York,NY,Clinton,West Chazy,12992
New York,NY,Franklin,Vermontville,12989
New York,NY,Essex,Upper Jay,12987
New York,NY,Franklin,Tupper Lake,12986
New York,NY,Clinton,Schuyler Falls,12985
New York,NY,Franklin,Saranac Lake,12983
New York,NY,Clinton,Saranac,12981
New York,NY,Franklin,Saint Regis Falls,12980
New York,NY,Clinton,Rouses Point,12979
New York,NY,Clinton,Redford,12978
New York,NY,Essex,Ray Brook,12977
New York,NY,Franklin,Rainbow Lake,12976
New York,NY,Essex,Port Kent,12975
New York,NY,Essex,Port Henry,12974
New York,NY,Saint Lawrence,Piercefield,12973
New York,NY,Clinton,Peru,12972
New York,NY,Franklin,Paul Smiths,12970
New York,NY,Franklin,Owls Head,12969
New York,NY,Saint Lawrence,North Lawrence,12967
New York,NY,Franklin,North Bangor,12966
New York,NY,Saint Lawrence,Nicholville,12965
New York,NY,Essex,New Russia,12964
New York,NY,Clinton,Morrisonville,12962
New York,NY,Essex,Moriah Center,12961
New York,NY,Essex,Moriah,12960
New York,NY,Clinton,Mooers Forks,12959
New York,NY,Clinton,Mooers,12958
New York,NY,Franklin,Moira,12957
New York,NY,Essex,Mineville,12956
New York,NY,Clinton,Lyon Mountain,12955
New York,NY,Franklin,Malone,12953
New York,NY,Clinton,Lyon Mountain,12952
New York,NY,Essex,Lewis,12950
New York,NY,Saint Lawrence,Lawrenceville,12949
New York,NY,Essex,Lake Placid,12946
New York,NY,Franklin,Lake Clear,12945
New York,NY,Clinton,Keeseville,12944
New York,NY,Essex,Keene Valley,12943
New York,NY,Essex,Keene,12942
New York,NY,Essex,Jay,12941
New York,NY,Franklin,Gabriels,12939
New York,NY,Franklin,Fort Covington,12937
New York,NY,Essex,Essex,12936
New York,NY,Clinton,Ellenburg Depot,12935
New York,NY,Clinton,Ellenburg Center,12934
New York,NY,Clinton,Ellenburg,12933
New York,NY,Essex,Elizabethtown,12932
New York,NY,Franklin,Dickinson Center,12930
New York,NY,Clinton,Dannemora,12929
New York,NY,Essex,Crown Point,12928
New York,NY,Saint Lawrence,Cranberry Lake,12927
New York,NY,Franklin,Constable,12926
New York,NY,Clinton,Keeseville,12924
New York,NY,Clinton,Churubusco,12923
New York,NY,Saint Lawrence,Childwold,12922
New York,NY,Clinton,Chazy,12921
New York,NY,Franklin,Chateaugay,12920
New York,NY,Clinton,Champlain,12919
New York,NY,Clinton,Cadyville,12918
New York,NY,Franklin,Burke,12917
New York,NY,Franklin,Brushton,12916
New York,NY,Franklin,Brainardsville,12915
New York,NY,Franklin,Bombay,12914
New York,NY,Essex,Bloomingdale,12913
New York,NY,Clinton,Au Sable Forks,12912
New York,NY,Clinton,Keeseville,12911
New York,NY,Clinton,Altona,12910
New York,NY,Clinton,Plattsburgh,12903
New York,NY,Clinton,Plattsburgh,12901
New York,NY,Washington,Whitehall,12887
New York,NY,Warren,Wevertown,12886
New York,NY,Warren,Warrensburg,12885
New York,NY,Saratoga,Victory Mills,12884
New York,NY,Essex,Ticonderoga,12883
New York,NY,Essex,Newcomb,12879
New York,NY,Warren,Stony Creek,12878
New York,NY,Warren,Silver Bay,12874
New York,NY,Washington,Shushan,12873
New York,NY,Essex,Severance,12872
New York,NY,Saratoga,Schuylerville,12871
New York,NY,Essex,Schroon Lake,12870
New York,NY,Saratoga,Saratoga Springs,12866
New York,NY,Washington,Salem,12865
New York,NY,Hamilton,Sabael,12864
New York,NY,Saratoga,Rock City Falls,12863
New York,NY,Warren,Riparius,12862
New York,NY,Washington,Putnam Station,12861
New York,NY,Warren,Pottersville,12860
New York,NY,Saratoga,Porter Corners,12859
New York,NY,Essex,Paradox,12858
New York,NY,Essex,Olmstedville,12857
New York,NY,Warren,North River,12856
New York,NY,Essex,North Hudson,12855
New York,NY,Washington,North Granville,12854
New York,NY,Warren,North Creek,12853
New York,NY,Essex,Newcomb,12852
New York,NY,Essex,Minerva,12851
New York,NY,Saratoga,Middle Grove,12850
New York,NY,Washington,Middle Granville,12849
New York,NY,Washington,Middle Falls,12848
New York,NY,Hamilton,Long Lake,12847
New York,NY,Warren,Lake Luzerne,12846
New York,NY,Warren,Lake George,12845
New York,NY,Warren,Kattskill Bay,12844
New York,NY,Warren,Johnsburg,12843
New York,NY,Hamilton,Indian Lake,12842
New York,NY,Washington,Huletts Landing,12841
New York,NY,Washington,Hudson Falls,12839
New York,NY,Washington,Hartford,12838
New York,NY,Washington,Hampton,12837
New York,NY,Warren,Hague,12836
New York,NY,Saratoga,Hadley,12835
New York,NY,Washington,Greenwich,12834
New York,NY,Saratoga,Greenfield Center,12833
New York,NY,Washington,Granville,12832
New York,NY,Saratoga,Gansevoort,12831
New York,NY,Washington,Fort Edward,12828
New York,NY,Washington,Fort Ann,12827
New York,NY,Warren,Diamond Point,12824
New York,NY,Washington,Cossayuna,12823
New York,NY,Saratoga,Corinth,12822
New York,NY,Washington,Comstock,12821
New York,NY,Warren,Cleverdale,12820
New York,NY,Washington,Clemons,12819
New York,NY,Warren,Chestertown,12817
New York,NY,Washington,Cambridge,12816
New York,NY,Warren,Brant Lake,12815
New York,NY,Warren,Bolton Landing,12814
New York,NY,Hamilton,Blue Mountain Lake,12812
New York,NY,Warren,Bakers Mills,12811
New York,NY,Warren,Athol,12810
New York,NY,Washington,Argyle,12809
New York,NY,Warren,Adirondack,12808
New York,NY,Warren,Queensbury,12804
New York,NY,Saratoga,South Glens Falls,12803
New York,NY,Warren,Glens Falls,12801
New York,NY,Sullivan,Yulan,12792
New York,NY,Sullivan,Youngsville,12791
New York,NY,Sullivan,Wurtsboro,12790
New York,NY,Sullivan,Woodridge,12789
New York,NY,Sullivan,Woodbourne,12788
New York,NY,Sullivan,White Sulphur Springs,12787
New York,NY,Sullivan,White Lake,12786
New York,NY,Sullivan,Westbrookville,12785
New York,NY,Sullivan,Thompsonville,12784
New York,NY,Sullivan,Swan Lake,12783
New York,NY,Sullivan,Summitville,12781
New York,NY,Orange,Sparrow Bush,12780
New York,NY,Sullivan,South Fallsburg,12779
New York,NY,Sullivan,Smallwood,12778
New York,NY,Sullivan,Forestburgh,12777
New York,NY,Sullivan,Roscoe,12776
New York,NY,Sullivan,Rock Hill,12775
New York,NY,Orange,Port Jervis,12771
New York,NY,Sullivan,Pond Eddy,12770
New York,NY,Sullivan,Phillipsport,12769
New York,NY,Sullivan,Parksville,12768
New York,NY,Sullivan,Obernburg,12767
New York,NY,Sullivan,North Branch,12766
New York,NY,Sullivan,Neversink,12765
New York,NY,Sullivan,Narrowsburg,12764
New York,NY,Sullivan,Mountain Dale,12763
New York,NY,Sullivan,Mongaup Valley,12762
New York,NY,Sullivan,Long Eddy,12760
New York,NY,Sullivan,Loch Sheldrake,12759
New York,NY,Sullivan,Livingston Manor,12758
New York,NY,Sullivan,Liberty,12754
New York,NY,Sullivan,Lake Huntington,12752
New York,NY,Sullivan,Kiamesha Lake,12751
New York,NY,Sullivan,Kenoza Lake,12750
New York,NY,Sullivan,Kauneonga Lake,12749
New York,NY,Sullivan,Jeffersonville,12748
New York,NY,Sullivan,Hurleyville,12747
New York,NY,Orange,Huguenot,12746
New York,NY,Sullivan,Hortonville,12745
New York,NY,Sullivan,Highland Lake,12743
New York,NY,Sullivan,Harris,12742
New York,NY,Sullivan,Hankins,12741
New York,NY,Sullivan,Grahamsville,12740
New York,NY,Sullivan,Glen Wild,12738
New York,NY,Sullivan,Glen Spey,12737
New York,NY,Sullivan,Fremont Center,12736
New York,NY,Sullivan,Ferndale,12734
New York,NY,Sullivan,Fallsburg,12733
New York,NY,Sullivan,Eldred,12732
New York,NY,Orange,Cuddebackville,12729
New York,NY,Sullivan,Cochecton Center,12727
New York,NY,Sullivan,Cochecton,12726
New York,NY,Sullivan,Claryville,12725
New York,NY,Sullivan,Callicoon Center,12724
New York,NY,Sullivan,Callicoon,12723
New York,NY,Sullivan,Burlingham,12722
New York,NY,Sullivan,Bloomingburg,12721
New York,NY,Sullivan,Bethel,12720
New York,NY,Sullivan,Barryville,12719
New York,NY,Sullivan,Monticello,12701
New York,NY,Dutchess,Poughkeepsie,12604
New York,NY,Dutchess,Poughkeepsie,12603
New York,NY,Dutchess,Poughkeepsie,12602
New York,NY,Dutchess,Poughkeepsie,12601
New York,NY,Dutchess,Wingdale,12594
New York,NY,Dutchess,Wassaic,12592
New York,NY,Dutchess,Wappingers Falls,12590
New York,NY,Ulster,Wallkill,12589
New York,NY,Ulster,Walker Valley,12588
New York,NY,Orange,Walden,12586
New York,NY,Dutchess,Verbank,12585
New York,NY,Orange,Vails Gate,12584
New York,NY,Dutchess,Tivoli,12583
New York,NY,Dutchess,Stormville,12582
New York,NY,Dutchess,Stanfordville,12581
New York,NY,Dutchess,Staatsburg,12580
New York,NY,Dutchess,Salt Point,12578
New York,NY,Orange,Salisbury Mills,12577
New York,NY,Orange,Rock Tavern,12575
New York,NY,Dutchess,Rhinecliff,12574
New York,NY,Dutchess,Rhinebeck,12572
New York,NY,Dutchess,Red Hook,12571
New York,NY,Dutchess,Poughquag,12570
New York,NY,Dutchess,Pleasant Valley,12569
New York,NY,Ulster,Plattekill,12568
New York,NY,Dutchess,Pine Plains,12567
New York,NY,Orange,Pine Bush,12566
New York,NY,Columbia,Philmont,12565
New York,NY,Dutchess,Pawling,12564
New York,NY,Putnam,Patterson,12563
New York,NY,Ulster,New Paltz,12561
New York,NY,Orange,Newburgh,12555
New York,NY,Orange,New Windsor,12553
New York,NY,Orange,Newburgh,12552
New York,NY,Orange,Newburgh,12551
New York,NY,Orange,Newburgh,12550
New York,NY,Orange,Montgomery,12549
New York,NY,Ulster,Modena,12548
New York,NY,Ulster,Milton,12547
New York,NY,Dutchess,Millerton,12546
New York,NY,Dutchess,Millbrook,12545
New York,NY,Columbia,Mellenville,12544
New York,NY,Orange,Maybrook,12543
New York,NY,Ulster,Marlboro,12542
New York,NY,Columbia,Livingston,12541
New York,NY,Dutchess,Lagrangeville,12540
New York,NY,Dutchess,Hyde Park,12538
New York,NY,Dutchess,Hughsonville,12537
New York,NY,Columbia,Hudson,12534
New York,NY,Dutchess,Hopewell Junction,12533
New York,NY,Dutchess,Holmes,12531
New York,NY,Columbia,Hollowville,12530
New York,NY,Columbia,Hillsdale,12529
New York,NY,Ulster,Highland,12528
New York,NY,Dutchess,Glenham,12527
New York,NY,Columbia,Germantown,12526
New York,NY,Ulster,Gardiner,12525
New York,NY,Dutchess,Fishkill,12524
New York,NY,Columbia,Elizaville,12523
New York,NY,Dutchess,Dover Plains,12522
New York,NY,Columbia,Craryville,12521
New York,NY,Orange,Cornwall On Hudson,12520
New York,NY,Orange,Cornwall,12518
New York,NY,Columbia,Copake Falls,12517
New York,NY,Columbia,Copake,12516
New York,NY,Ulster,Clintondale,12515
New York,NY,Dutchess,Clinton Corners,12514
New York,NY,Columbia,Claverack,12513
New York,NY,Dutchess,Chelsea,12512
New York,NY,Dutchess,Castle Point,12511
New York,NY,Dutchess,Billings,12510
New York,NY,Dutchess,Beacon,12508
New York,NY,Dutchess,Barrytown,12507
New York,NY,Dutchess,Bangall,12506
New York,NY,Dutchess,Annandale On Hudson,12504
New York,NY,Columbia,Ancramdale,12503
New York,NY,Columbia,Ancram,12502
New York,NY,Dutchess,Amenia,12501
New York,NY,Ulster,Woodstock,12498
New York,NY,Greene,Windham,12496
New York,NY,Ulster,Willow,12495
New York,NY,Ulster,West Shokan,12494
New York,NY,Ulster,West Park,12493
New York,NY,Greene,West Kill,12492
New York,NY,Ulster,West Hurley,12491
New York,NY,Ulster,West Camp,12490
New York,NY,Ulster,Wawarsing,12489
New York,NY,Ulster,Ulster Park,12487
New York,NY,Ulster,Tillson,12486
New York,NY,Greene,Tannersville,12485
New York,NY,Ulster,Stone Ridge,12484
New York,NY,Ulster,Spring Glen,12483
New York,NY,Greene,South Cairo,12482
New York,NY,Ulster,Shokan,12481
New York,NY,Ulster,Shandaken,12480
New York,NY,Ulster,Saugerties,12477
New York,NY,Ulster,Ruby,12475
New York,NY,Delaware,Roxbury,12474
New York,NY,Greene,Round Top,12473
New York,NY,Ulster,Rosendale,12472
New York,NY,Ulster,Rifton,12471
New York,NY,Greene,Purling,12470
New York,NY,Albany,Preston Hollow,12469
New York,NY,Greene,Prattsville,12468
New York,NY,Ulster,Port Ewen,12466
New York,NY,Ulster,Pine Hill,12465
New York,NY,Ulster,Phoenicia,12464
New York,NY,Greene,Palenville,12463
New York,NY,Ulster,Olivebridge,12461
New York,NY,Greene,Oak Hill,12460
New York,NY,Delaware,New Kingston,12459
New York,NY,Ulster,Napanoch,12458
New York,NY,Ulster,Mount Tremper,12457
New York,NY,Ulster,Mount Marion,12456
New York,NY,Delaware,Margaretville,12455
New York,NY,Greene,Maplecrest,12454
New York,NY,Ulster,Malden On Hudson,12453
New York,NY,Greene,Lexington,12452
New York,NY,Greene,Leeds,12451
New York,NY,Greene,Lanesville,12450
New York,NY,Ulster,Lake Katrine,12449
New York,NY,Ulster,Lake Hill,12448
New York,NY,Ulster,Kerhonkson,12446
New York,NY,Greene,Jewett,12444
New York,NY,Ulster,Hurley,12443
New York,NY,Greene,Hunter,12442
New York,NY,Ulster,Highmount,12441
New York,NY,Ulster,High Falls,12440
New York,NY,Greene,Hensonville,12439
New York,NY,Delaware,Halcottsville,12438
New York,NY,Greene,Haines Falls,12436
New York,NY,Ulster,Greenfield Park,12435
New York,NY,Delaware,Grand Gorge,12434
New York,NY,Ulster,Glenford,12433
New York,NY,Ulster,Glasco,12432
New York,NY,Greene,Freehold,12431
New York,NY,Delaware,Fleischmanns,12430
New York,NY,Ulster,Esopus,12429
New York,NY,Ulster,Ellenville,12428
New York,NY,Greene,Elka Park,12427
New York,NY,Greene,East Jewett,12424
New York,NY,Greene,East Durham,12423
New York,NY,Greene,Durham,12422
New York,NY,Delaware,Denver,12421
New York,NY,Ulster,Cragsmoor,12420
New York,NY,Ulster,Cottekill,12419
New York,NY,Greene,Cornwallville,12418
New York,NY,Ulster,Connelly,12417
New York,NY,Ulster,Chichester,12416
New York,NY,Greene,Catskill,12414
New York,NY,Greene,Cairo,12413
New York,NY,Ulster,Boiceville,12412
New York,NY,Ulster,Bloomington,12411
New York,NY,Ulster,Big Indian,12410
New York,NY,Ulster,Bearsville,12409
New York,NY,Greene,Ashland,12407
New York,NY,Delaware,Arkville,12406
New York,NY,Greene,Acra,12405
New York,NY,Ulster,Accord,12404
New York,NY,Ulster,Kingston,12402
New York,NY,Ulster,Kingston,12401
New York,NY,Schenectady,Schenectady,12345
New York,NY,Schenectady,Schenectady,12325
New York,NY,Schenectady,Schenectady,12309
New York,NY,Schenectady,Schenectady,12308
New York,NY,Schenectady,Schenectady,12307
New York,NY,Schenectady,Schenectady,12306
New York,NY,Schenectady,Schenectady,12305
New York,NY,Schenectady,Schenectady,12304
New York,NY,Schenectady,Schenectady,12303
New York,NY,Schenectady,Schenectady,12302
New York,NY,Schenectady,Schenectady,12301
New York,NY,Albany,Albany,12288
New York,NY,Albany,Albany,12261
New York,NY,Albany,Albany,12260
New York,NY,Albany,Albany,12257
New York,NY,Albany,Albany,12256
New York,NY,Albany,Albany,12255
New York,NY,Albany,Albany,12252
New York,NY,Albany,Albany,12250
New York,NY,Albany,Albany,12249
New York,NY,Albany,Albany,12248
New York,NY,Albany,Albany,12247
New York,NY,Albany,Albany,12246
New York,NY,Albany,Albany,12245
New York,NY,Albany,Albany,12244
New York,NY,Albany,Albany,12243
New York,NY,Albany,Albany,12242
New York,NY,Albany,Albany,12241
New York,NY,Albany,Albany,12240
New York,NY,Albany,Albany,12239
New York,NY,Albany,Albany,12238
New York,NY,Albany,Albany,12237
New York,NY,Albany,Albany,12236
New York,NY,Albany,Albany,12235
New York,NY,Albany,Albany,12234
New York,NY,Albany,Albany,12233
New York,NY,Albany,Albany,12232
New York,NY,Albany,Albany,12231
New York,NY,Albany,Albany,12230
New York,NY,Albany,Albany,12229
New York,NY,Albany,Albany,12228
New York,NY,Albany,Albany,12227
New York,NY,Albany,Albany,12226
New York,NY,Albany,Albany,12225
New York,NY,Albany,Albany,12224
New York,NY,Albany,Albany,12223
New York,NY,Albany,Albany,12222
New York,NY,Albany,Albany,12220
New York,NY,Albany,Albany,12214
New York,NY,Albany,Albany,12212
New York,NY,Albany,Albany,12211
New York,NY,Albany,Albany,12210
New York,NY,Albany,Albany,12209
New York,NY,Albany,Albany,12208
New York,NY,Albany,Albany,12207
New York,NY,Albany,Albany,12206
New York,NY,Albany,Albany,12205
New York,NY,Albany,Albany,12204
New York,NY,Albany,Albany,12203
New York,NY,Albany,Albany,12202
New York,NY,Albany,Albany,12201
New York,NY,Rensselaer,Wynantskill,12198
New York,NY,Otsego,Worcester,12197
New York,NY,Rensselaer,West Sand Lake,12196
New York,NY,Columbia,West Lebanon,12195
New York,NY,Schoharie,West Fulton,12194
New York,NY,Albany,Westerlo,12193
New York,NY,Greene,West Coxsackie,12192
New York,NY,Hamilton,Wells,12190
New York,NY,Albany,Watervliet,12189
New York,NY,Saratoga,Waterford,12188
New York,NY,Schoharie,Warnerville,12187
New York,NY,Albany,Voorheesville,12186
New York,NY,Rensselaer,Valley Falls,12185
New York,NY,Columbia,Valatie,12184
New York,NY,Albany,Troy,12183
New York,NY,Rensselaer,Troy,12182
New York,NY,Rensselaer,Troy,12181
New York,NY,Rensselaer,Troy,12180
New York,NY,Montgomery,Tribes Hill,12177
New York,NY,Greene,Surprise,12176
New York,NY,Schoharie,Summit,12175
New York,NY,Columbia,Stuyvesant Falls,12174
New York,NY,Columbia,Stuyvesant,12173
New York,NY,Columbia,Stottville,12172
New York,NY,Saratoga,Stillwater,12170
New York,NY,Rensselaer,Stephentown,12169
New York,NY,Rensselaer,Stephentown,12168
New York,NY,Delaware,Stamford,12167
New York,NY,Montgomery,Sprakers,12166
New York,NY,Columbia,Spencertown,12165
New York,NY,Hamilton,Speculator,12164
New York,NY,Albany,South Bethlehem,12161
New York,NY,Schoharie,Sloansville,12160
New York,NY,Albany,Slingerlands,12159
New York,NY,Albany,Selkirk,12158
New York,NY,Schoharie,Schoharie,12157
New York,NY,Rensselaer,Schodack Landing,12156
New York,NY,Otsego,Schenevus,12155
New York,NY,Rensselaer,Schaghticoke,12154
New York,NY,Rensselaer,Sand Lake,12153
New York,NY,Saratoga,Round Lake,12151
New York,NY,Schenectady,Rotterdam Junction,12150
New York,NY,Schoharie,Richmondville,12149
New York,NY,Saratoga,Rexford,12148
New York,NY,Albany,Rensselaerville,12147
New York,NY,Rensselaer,Rensselaer,12144
New York,NY,Albany,Ravena,12143
New York,NY,Schenectady,Quaker Street,12141
New York,NY,Rensselaer,Poestenkill,12140
New York,NY,Hamilton,Piseco,12139
New York,NY,Rensselaer,Petersburg,12138
New York,NY,Schenectady,Pattersonville,12137
New York,NY,Columbia,Old Chatham,12136
New York,NY,Fulton,Northville,12134
New York,NY,Rensselaer,North Hoosick,12133
New York,NY,Columbia,North Chatham,12132
New York,NY,Schoharie,North Blenheim,12131
New York,NY,Columbia,Niverville,12130
New York,NY,Albany,Newtonville,12128
New York,NY,Columbia,New Lebanon,12125
New York,NY,Greene,New Baltimore,12124
New York,NY,Rensselaer,Nassau,12123
New York,NY,Schoharie,Middleburgh,12122
New York,NY,Rensselaer,Melrose,12121
New York,NY,Albany,Medusa,12120
New York,NY,Saratoga,Mechanicville,12118
New York,NY,Fulton,Mayfield,12117
New York,NY,Otsego,Maryland,12116
New York,NY,Columbia,Malden Bridge,12115
New York,NY,Albany,Latham,12110
New York,NY,Hamilton,Lake Pleasant,12108
New York,NY,Albany,Knox,12107
New York,NY,Columbia,Kinderhook,12106
New York,NY,Fulton,Johnstown,12095
New York,NY,Rensselaer,Johnsonville,12094
New York,NY,Schoharie,Jefferson,12093
New York,NY,Schoharie,Howes Cave,12092
New York,NY,Rensselaer,Hoosick Falls,12090
New York,NY,Rensselaer,Hoosick,12089
New York,NY,Greene,Hannacroix,12087
New York,NY,Montgomery,Hagaman,12086
New York,NY,Albany,Guilderland Center,12085
New York,NY,Albany,Guilderland,12084
New York,NY,Greene,Greenville,12083
New York,NY,Rensselaer,Grafton,12082
New York,NY,Fulton,Gloversville,12078
New York,NY,Albany,Glenmont,12077
New York,NY,Schoharie,Gilboa,12076
New York,NY,Columbia,Ghent,12075
New York,NY,Saratoga,Galway,12074
New York,NY,Schoharie,Gallupville,12073
New York,NY,Montgomery,Fultonville,12072
New York,NY,Schoharie,Fultonham,12071
New York,NY,Montgomery,Fort Johnson,12070
New York,NY,Montgomery,Fort Hunter,12069
New York,NY,Montgomery,Fonda,12068
New York,NY,Albany,Feura Bush,12067
New York,NY,Montgomery,Esperance,12066
New York,NY,Saratoga,Clifton Park,12065
New York,NY,Otsego,East Worcester,12064
New York,NY,Rensselaer,East Schodack,12063
New York,NY,Rensselaer,East Nassau,12062
New York,NY,Rensselaer,East Greenbush,12061
New York,NY,Columbia,East Chatham,12060
New York,NY,Albany,East Berne,12059
New York,NY,Greene,Earlton,12058
New York,NY,Rensselaer,Eagle Bridge,12057
New York,NY,Schenectady,Duanesburg,12056
New York,NY,Albany,Dormansville,12055
New York,NY,Albany,Delmar,12054
New York,NY,Schenectady,Delanson,12053
New York,NY,Rensselaer,Cropseyville,12052
New York,NY,Greene,Coxsackie,12051
New York,NY,Columbia,Columbiaville,12050
New York,NY,Albany,Cohoes,12047
New York,NY,Albany,Coeymans Hollow,12046
New York,NY,Albany,Coeymans,12045
New York,NY,Schoharie,Cobleskill,12043
New York,NY,Greene,Climax,12042
New York,NY,Albany,Clarksville,12041
New York,NY,Rensselaer,Cherry Plain,12040
New York,NY,Columbia,Chatham,12037
New York,NY,Schoharie,Charlotteville,12036
New York,NY,Schoharie,Central Bridge,12035
New York,NY,Rensselaer,Castleton On Hudson,12033
New York,NY,Fulton,Caroga Lake,12032
New York,NY,Schoharie,Carlisle,12031
New York,NY,Columbia,Canaan,12029
New York,NY,Washington,Buskirk,12028
New York,NY,Saratoga,Burnt Hills,12027
New York,NY,Fulton,Broadalbin,12025
New York,NY,Rensselaer,Brainard,12024
New York,NY,Albany,Berne,12023
New York,NY,Rensselaer,Berlin,12022
New York,NY,Saratoga,Ballston Spa,12020
New York,NY,Saratoga,Ballston Lake,12019
New York,NY,Rensselaer,Averill Park,12018
New York,NY,Columbia,Austerlitz,12017
New York,NY,Montgomery,Auriesville,12016
New York,NY,Greene,Athens,12015
New York,NY,Montgomery,Amsterdam,12010
New York,NY,Albany,Altamont,12009
New York,NY,Schenectady,Alplaus,12008
New York,NY,Albany,Alcove,12007
New York,NY,Suffolk,Yaphank,11980
New York,NY,Suffolk,Westhampton Beach,11978
New York,NY,Suffolk,Westhampton,11977
New York,NY,Suffolk,Water Mill,11976
New York,NY,Suffolk,Wainscott,11975
New York,NY,Suffolk,Upton,11973
New York,NY,Suffolk,Speonk,11972
New York,NY,Suffolk,Southold,11971
New York,NY,Suffolk,South Jamesport,11970
New York,NY,Suffolk,Southampton,11969
New York,NY,Suffolk,Southampton,11968
New York,NY,Suffolk,Shirley,11967
New York,NY,Suffolk,Shelter Island Heights,11965
New York,NY,Suffolk,Shelter Island,11964
New York,NY,Suffolk,Sag Harbor,11963
New York,NY,Suffolk,Sagaponack,11962
New York,NY,Suffolk,Ridge,11961
New York,NY,Suffolk,Remsenburg,11960
